nohup: ignoring input
{'R': 54000,
 'alpha': 10.0,
 'batch_size': 256,
 'cq_lambda': 0.0,
 'dataset': 'cifar10',
 'decay_step': 5000,
 'device': '/gpu:0',
 'finetune_all': True,
 'img_db': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/database.txt',
 'img_model': 'alexnet',
 'img_te': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/test.txt',
 'img_tr': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/train.txt',
 'label_dim': 10,
 'learning_rate': 5e-05,
 'learning_rate_decay_factor': 0.5,
 'log_dir': 'tflog',
 'loss_type': 'cross_entropy',
 'max_iter': 2000,
 'model_weights': '../../DeepHash/architecture/pretrained_model/reference_pretrain.npy',
 'output_dim': 32,
 'save_dir': './models/',
 'val_batch_size': 100}
initializing
launching session
loading img model from ../../DeepHash/architecture/pretrained_model/reference_pretrain.npy
['hash_layer', 'fc6', 'fc7', 'conv3', 'conv2', 'conv1', 'conv5', 'conv4']
img model loading finished
Initializing Dataset
Dataset already
2019-05-04 21:15:24.259166 #train# start training
2019-05-04 21:15:38.688765 #train# step    1, loss = inf, cross_entropy loss = inf, 8.0 sec/batch
2019-05-04 21:44:21.263092 #train# step 1282, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:22.635854 #train# step 1283, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:23.983284 #train# step 1284, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:25.329317 #train# step 1285, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:26.699787 #train# step 1286, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:28.094279 #train# step 1287, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:29.476389 #train# step 1288, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:30.822844 #train# step 1289, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:32.177464 #train# step 1290, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:33.539390 #train# step 1291, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:34.885502 #train# step 1292, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:36.218478 #train# step 1293, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:37.551554 #train# step 1294, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:38.888689 #train# step 1295, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:40.224649 #train# step 1296, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:41.568434 #train# step 1297, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:42.909424 #train# step 1298, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:44.261646 #train# step 1299, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:45.603354 #train# step 1300, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:46.945819 #train# step 1301, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:48.269748 #train# step 1302, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:49.608849 #train# step 1303, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:50.952185 #train# step 1304, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:52.297474 #train# step 1305, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:53.631750 #train# step 1306, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:54.975641 #train# step 1307, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:56.317877 #train# step 1308, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:57.659354 #train# step 1309, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:44:58.987194 #train# step 1310, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:00.331091 #train# step 1311, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:01.667973 #train# step 1312, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:03.007592 #train# step 1313, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:04.345338 #train# step 1314, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:05.689833 #train# step 1315, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:07.024551 #train# step 1316, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:08.352754 #train# step 1317, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:09.688470 #train# step 1318, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:11.027493 #train# step 1319, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:12.358289 #train# step 1320, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:13.700299 #train# step 1321, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:15.036632 #train# step 1322, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:16.347423 #train# step 1323, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:17.705007 #train# step 1324, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:19.056329 #train# step 1325, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:20.403242 #train# step 1326, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:21.762263 #train# step 1327, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:23.117449 #train# step 1328, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:24.467009 #train# step 1329, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:25.807294 #train# step 1330, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:27.150157 #train# step 1331, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:28.489439 #train# step 1332, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:29.841032 #train# step 1333, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:31.217401 #train# step 1334, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:32.563499 #train# step 1335, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:33.907718 #train# step 1336, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:35.285561 #train# step 1337, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:36.613381 #train# step 1338, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:38.018904 #train# step 1339, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:45:39.355933 #train# step 1340, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:40.721112 #train# step 1341, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:42.076845 #train# step 1342, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:43.420330 #train# step 1343, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:44.766898 #train# step 1344, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:46.118927 #train# step 1345, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:47.474304 #train# step 1346, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:48.836352 #train# step 1347, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:50.196342 #train# step 1348, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:51.537245 #train# step 1349, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:52.877478 #train# step 1350, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:54.219322 #train# step 1351, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:55.568441 #train# step 1352, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:56.901195 #train# step 1353, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:58.225179 #train# step 1354, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:45:59.560628 #train# step 1355, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:00.900568 #train# step 1356, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:02.243359 #train# step 1357, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:03.583775 #train# step 1358, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:04.916327 #train# step 1359, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:06.240310 #train# step 1360, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:07.583233 #train# step 1361, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:08.906987 #train# step 1362, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:10.248596 #train# step 1363, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:11.579549 #train# step 1364, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:12.918034 #train# step 1365, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:14.248214 #train# step 1366, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:15.604353 #train# step 1367, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:16.943364 #train# step 1368, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:18.284324 #train# step 1369, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:19.635978 #train# step 1370, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:20.978709 #train# step 1371, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:22.322529 #train# step 1372, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:23.662592 #train# step 1373, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:25.003432 #train# step 1374, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:26.350780 #train# step 1375, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:27.699996 #train# step 1376, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:29.049393 #train# step 1377, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:30.396200 #train# step 1378, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:31.743384 #train# step 1379, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:33.087567 #train# step 1380, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:34.426908 #train# step 1381, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:35.768447 #train# step 1382, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:37.107695 #train# step 1383, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:38.438997 #train# step 1384, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:39.782164 #train# step 1385, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:41.121783 #train# step 1386, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:42.450479 #train# step 1387, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:43.794783 #train# step 1388, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:45.155385 #train# step 1389, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:46.500774 #train# step 1390, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:47.852665 #train# step 1391, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:49.193873 #train# step 1392, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:50.547309 #train# step 1393, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:51.891207 #train# step 1394, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:53.251119 #train# step 1395, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:54.591509 #train# step 1396, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:55.942409 #train# step 1397, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:57.298490 #train# step 1398, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:46:58.649621 #train# step 1399, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:00.006829 #train# step 1400, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:01.347828 #train# step 1401, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:02.696934 #train# step 1402, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:04.038369 #train# step 1403, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:05.386729 #train# step 1404, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:06.731428 #train# step 1405, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:08.083479 #train# step 1406, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:09.439279 #train# step 1407, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:10.777462 #train# step 1408, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:12.141421 #train# step 1409, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:13.504511 #train# step 1410, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:14.875239 #train# step 1411, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:16.249574 #train# step 1412, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:17.618818 #train# step 1413, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:18.987215 #train# step 1414, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:20.354070 #train# step 1415, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:21.716901 #train# step 1416, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:23.093752 #train# step 1417, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:24.450910 #train# step 1418, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:25.870104 #train# step 1419, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:47:27.227756 #train# step 1420, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:28.615149 #train# step 1421, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:29.981656 #train# step 1422, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:31.359203 #train# step 1423, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:32.726932 #train# step 1424, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:34.102232 #train# step 1425, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:35.456172 #train# step 1426, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:36.814964 #train# step 1427, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:38.168734 #train# step 1428, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:39.538661 #train# step 1429, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:40.870328 #train# step 1430, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:42.224925 #train# step 1431, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:43.570263 #train# step 1432, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:44.932532 #train# step 1433, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:46.280768 #train# step 1434, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:47.638853 #train# step 1435, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:49.027463 #train# step 1436, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:47:50.372741 #train# step 1437, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:51.740728 #train# step 1438, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:53.088529 #train# step 1439, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:54.439019 #train# step 1440, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:55.794500 #train# step 1441, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:57.146326 #train# step 1442, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:58.499638 #train# step 1443, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:47:59.818010 #train# step 1444, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:01.166569 #train# step 1445, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:02.510023 #train# step 1446, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:03.852328 #train# step 1447, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:05.206388 #train# step 1448, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:06.552603 #train# step 1449, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:07.898368 #train# step 1450, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:09.244765 #train# step 1451, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:10.574231 #train# step 1452, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:11.923385 #train# step 1453, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:13.267788 #train# step 1454, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:14.622047 #train# step 1455, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:15.975624 #train# step 1456, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:17.327372 #train# step 1457, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:18.666451 #train# step 1458, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:20.011728 #train# step 1459, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:21.348942 #train# step 1460, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:22.701500 #train# step 1461, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:24.048781 #train# step 1462, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:25.393888 #train# step 1463, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:26.744535 #train# step 1464, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:28.098989 #train# step 1465, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:29.449425 #train# step 1466, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:30.816766 #train# step 1467, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:32.177129 #train# step 1468, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:33.523734 #train# step 1469, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:34.868554 #train# step 1470, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:36.221312 #train# step 1471, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:37.575134 #train# step 1472, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:38.920112 #train# step 1473, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:40.266915 #train# step 1474, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:41.623535 #train# step 1475, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:42.984376 #train# step 1476, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:44.342599 #train# step 1477, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:45.691630 #train# step 1478, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:47.057835 #train# step 1479, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:48.401703 #train# step 1480, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:49.758046 #train# step 1481, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:51.094361 #train# step 1482, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:52.450067 #train# step 1483, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:53.766488 #train# step 1484, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:55.122334 #train# step 1485, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:56.466282 #train# step 1486, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:57.821825 #train# step 1487, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:48:59.175393 #train# step 1488, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:49:00.527022 #train# step 1489, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
